country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2022,5.2663E+12,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2021,4.89385E+12,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2020,3.82518E+12,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2019,3.85418E+12,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2018,3.87622E+12,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2017,3.53868E+12,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2016,3.18083E+12,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2024,8.10585E+12,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2023,7.97804E+12,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2022,7.81545E+12,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2021,7.24562E+12,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2020,5.92678E+12,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2019,6.44325E+12,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2018,6.53486E+12,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2017,5.94841E+12,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2016,5.41828E+12,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2024,1.3129E+13,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2023,1.28596E+13,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2022,1.28439E+13,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2021,1.16108E+13,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2020,9.35895E+12,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2019,1.02746E+13,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2018,1.04109E+13,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2017,9.40491E+12,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2016,8.55487E+12,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Exports of goods and services (current US$),2024,7.81491E+11,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Exports of goods and services (current US$),2023,7.52602E+11,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Exports of goods and services (current US$),2022,7.42639E+11,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Exports of goods and services (current US$),2021,6.29555E+11,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Exports of goods and services (current US$),2020,4.6152E+11,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Exports of goods and services (current US$),2019,5.54004E+11,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Exports of goods and services (current US$),2018,5.43347E+11,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Exports of goods and services (current US$),2017,4.77687E+11,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Exports of goods and services (current US$),2016,4.15278E+11,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Exports of goods and services (current US$),2024,1.9835E+12,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Exports of goods and services (current US$),2023,1.93365E+12,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Exports of goods and services (current US$),2022,2.04582E+12,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Exports of goods and services (current US$),2021,1.77399E+12,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Exports of goods and services (current US$),2020,1.31668E+12,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Exports of goods and services (current US$),2019,1.52846E+12,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Exports of goods and services (current US$),2018,1.53916E+12,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Exports of goods and services (current US$),2017,1.31761E+12,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Exports of goods and services (current US$),2016,1.11915E+12,Aggregates,Aggregates,Aggregates,,
EU,European Union,Exports of goods and services (current US$),2024,9.82104E+12,Aggregates,Aggregates,Aggregates,,
EU,European Union,Exports of goods and services (current US$),2023,9.65746E+12,Aggregates,Aggregates,Aggregates,,
EU,European Union,Exports of goods and services (current US$),2022,9.41391E+12,Aggregates,Aggregates,Aggregates,,
EU,European Union,Exports of goods and services (current US$),2021,8.69813E+12,Aggregates,Aggregates,Aggregates,,
EU,European Union,Exports of goods and services (current US$),2020,7.10761E+12,Aggregates,Aggregates,Aggregates,,
EU,European Union,Exports of goods and services (current US$),2019,7.68416E+12,Aggregates,Aggregates,Aggregates,,
EU,European Union,Exports of goods and services (current US$),2018,7.76997E+12,Aggregates,Aggregates,Aggregates,,
EU,European Union,Exports of goods and services (current US$),2017,7.06372E+12,Aggregates,Aggregates,Aggregates,,
EU,European Union,Exports of goods and services (current US$),2016,6.42142E+12,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Exports of goods and services (current US$),2024,4.61051E+11,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Exports of goods and services (current US$),2023,4.46557E+11,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Exports of goods and services (current US$),2022,4.93607E+11,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Exports of goods and services (current US$),2021,4.1234E+11,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Exports of goods and services (current US$),2020,2.78002E+11,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Exports of goods and services (current US$),2019,4.20008E+11,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Exports of goods and services (current US$),2018,4.4113E+11,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Exports of goods and services (current US$),2017,3.57932E+11,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Exports of goods and services (current US$),2016,2.84731E+11,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Exports of goods and services (current US$),2024,2.6429E+11,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Exports of goods and services (current US$),2023,2.42074E+11,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Exports of goods and services (current US$),2022,2.42781E+11,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Exports of goods and services (current US$),2021,2.10829E+11,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Exports of goods and services (current US$),2020,1.66654E+11,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Exports of goods and services (current US$),2019,1.84766E+11,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Exports of goods and services (current US$),2018,1.83262E+11,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Exports of goods and services (current US$),2017,1.63158E+11,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Exports of goods and services (current US$),2016,1.44854E+11,Aggregates,Aggregates,Aggregates,,
XD,High income,Exports of goods and services (current US$),2024,2.26165E+13,Aggregates,Aggregates,Aggregates,,
XD,High income,Exports of goods and services (current US$),2023,2.19859E+13,Aggregates,Aggregates,Aggregates,,
XD,High income,Exports of goods and services (current US$),2022,2.21333E+13,Aggregates,Aggregates,Aggregates,,
XD,High income,Exports of goods and services (current US$),2021,1.97266E+13,Aggregates,Aggregates,Aggregates,,
XD,High income,Exports of goods and services (current US$),2020,1.60071E+13,Aggregates,Aggregates,Aggregates,,
XD,High income,Exports of goods and services (current US$),2019,1.78171E+13,Aggregates,Aggregates,Aggregates,,
XD,High income,Exports of goods and services (current US$),2018,1.81395E+13,Aggregates,Aggregates,Aggregates,,
XD,High income,Exports of goods and services (current US$),2017,1.65843E+13,Aggregates,Aggregates,Aggregates,,
XD,High income,Exports of goods and services (current US$),2016,1.51644E+13,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Exports of goods and services (current US$),2024,1.04583E+13,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Exports of goods and services (current US$),2023,9.91203E+12,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Exports of goods and services (current US$),2022,1.03492E+13,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Exports of goods and services (current US$),2021,9.18518E+12,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Exports of goods and services (current US$),2020,7.02014E+12,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Exports of goods and services (current US$),2019,7.62661E+12,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Exports of goods and services (current US$),2018,7.75212E+12,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Exports of goods and services (current US$),2017,6.96114E+12,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Exports of goods and services (current US$),2016,6.16112E+12,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Exports of goods and services (current US$),2024,1.10938E+13,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Exports of goods and services (current US$),2023,1.05091E+13,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Exports of goods and services (current US$),2022,1.09561E+13,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Exports of goods and services (current US$),2021,9.70587E+12,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Exports of goods and services (current US$),2020,7.43748E+12,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Exports of goods and services (current US$),2019,8.09471E+12,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Exports of goods and services (current US$),2018,8.21082E+12,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Exports of goods and services (current US$),2017,7.38074E+12,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Exports of goods and services (current US$),2016,6.53142E+12,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Exports of goods and services (current US$),2024,,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Exports of goods and services (current US$),2023,,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Exports of goods and services (current US$),2022,,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Exports of goods and services (current US$),2021,,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Exports of goods and services (current US$),2020,,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Exports of goods and services (current US$),2019,,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Exports of goods and services (current US$),2018,,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Exports of goods and services (current US$),2017,,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Exports of goods and services (current US$),2016,,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Exports of goods and services (current US$),2024,3.90592E+11,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Exports of goods and services (current US$),2023,3.70583E+11,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Exports of goods and services (current US$),2022,3.68406E+11,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Exports of goods and services (current US$),2021,3.15703E+11,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Exports of goods and services (current US$),2020,2.56662E+11,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Exports of goods and services (current US$),2019,2.89726E+11,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Exports of goods and services (current US$),2018,2.78596E+11,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Exports of goods and services (current US$),2017,2.53976E+11,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Exports of goods and services (current US$),2016,2.28137E+11,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Exports of goods and services (current US$),2024,6.70944E+11,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Exports of goods and services (current US$),2023,6.28534E+11,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Exports of goods and services (current US$),2022,6.33444E+11,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Exports of goods and services (current US$),2021,5.37661E+11,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Exports of goods and services (current US$),2020,4.37223E+11,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Exports of goods and services (current US$),2019,4.95097E+11,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Exports of goods and services (current US$),2018,4.79886E+11,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Exports of goods and services (current US$),2017,4.41443E+11,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Exports of goods and services (current US$),2016,3.89237E+11,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Exports of goods and services (current US$),2024,9.14484E+12,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Exports of goods and services (current US$),2023,8.54754E+12,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Exports of goods and services (current US$),2022,8.89367E+12,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Exports of goods and services (current US$),2021,7.99241E+12,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Exports of goods and services (current US$),2020,6.25739E+12,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Exports of goods and services (current US$),2019,6.50422E+12,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Exports of goods and services (current US$),2018,6.54631E+12,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Exports of goods and services (current US$),2017,5.88945E+12,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Exports of goods and services (current US$),2016,5.24767E+12,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2024,1.82416E+12,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2023,1.74266E+12,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2022,1.72741E+12,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2021,1.46361E+12,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2020,1.157E+12,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2019,1.35379E+12,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2018,1.36912E+12,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2017,1.27893E+12,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2016,1.16305E+12,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2024,1.48783E+12,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2023,1.42449E+12,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2022,1.41882E+12,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2021,1.19397E+12,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2020,9.3268E+11,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2019,1.08086E+12,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2018,1.08468E+12,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2017,9.99856E+11,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2016,9.02014E+11,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2024,1.72825E+12,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2023,1.65013E+12,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2022,1.64006E+12,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2021,1.3833E+12,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2020,1.07886E+12,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2019,1.26614E+12,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2018,1.28326E+12,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2017,1.18301E+12,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2016,1.06744E+12,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Exports of goods and services (current US$),2024,3.22195E+11,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Exports of goods and services (current US$),2023,3.16184E+11,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Exports of goods and services (current US$),2022,3.31253E+11,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Exports of goods and services (current US$),2021,2.72352E+11,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Exports of goods and services (current US$),2020,2.12362E+11,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Exports of goods and services (current US$),2019,2.38864E+11,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Exports of goods and services (current US$),2018,2.33564E+11,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Exports of goods and services (current US$),2017,2.00738E+11,Aggregates,Aggregates,Aggregates,,
