country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.79972999,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.745125147,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.759151988,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.78321988,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.857713718,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.089543316,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.054345803,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.289698039,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.814719826,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.744974769,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.865650242,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,3.995805158,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.885789699,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.972396589,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.223298385,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.122485917,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.360739681,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.893305531,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.802343783,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.911714815,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.034042927,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.9018586,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.990239378,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.245548757,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.139769791,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.38272644,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.910558146,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.81853389,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.928165117,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.050945294,Aggregates,Aggregates,Aggregates,,
XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,6.414566704,Aggregates,Aggregates,Aggregates,,
XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.564769884,Aggregates,Aggregates,Aggregates,,
XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.756300411,Aggregates,Aggregates,Aggregates,,
XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.722352289,Aggregates,Aggregates,Aggregates,,
XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.829555597,Aggregates,Aggregates,Aggregates,,
XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,7.519361423,Aggregates,Aggregates,Aggregates,,
XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.158556294,Aggregates,Aggregates,Aggregates,,
XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,9.069845299,Aggregates,Aggregates,Aggregates,,
XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,10.03346318,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.367537945,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.586707632,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.860040688,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.909300786,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.111450831,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.643518893,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.896920984,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,7.497126552,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,8.09007237,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,6.906803963,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,7.327956665,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,7.811528248,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.006942624,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,9.313054765,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,9.161412633,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.656850071,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.986843314,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,9.087155735,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.727663036,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.156088271,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.681311195,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.829937019,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.239840998,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.73956142,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.683816891,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,7.12292694,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.472023243,Aggregates,Aggregates,Aggregates,,
EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.918526714,Aggregates,Aggregates,Aggregates,,
EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.029675373,Aggregates,Aggregates,Aggregates,,
EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.14902029,Aggregates,Aggregates,Aggregates,,
EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.014184537,Aggregates,Aggregates,Aggregates,,
EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.053502103,Aggregates,Aggregates,Aggregates,,
EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.688575564,Aggregates,Aggregates,Aggregates,,
EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,7.255923595,Aggregates,Aggregates,Aggregates,,
EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.134074913,Aggregates,Aggregates,Aggregates,,
EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,9.107661317,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.021248451,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.20087834,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.609176212,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.777619441,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.651807556,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.879107366,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.829739634,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.830651942,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.617015486,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.212603895,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.226617652,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.446642037,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.990254516,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.084669868,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.358911386,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.35098845,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.384236968,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.371447715,Aggregates,Aggregates,Aggregates,,
XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.398969764,Aggregates,Aggregates,Aggregates,,
XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.339432808,Aggregates,Aggregates,Aggregates,,
XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.503889867,Aggregates,Aggregates,Aggregates,,
XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.560675785,Aggregates,Aggregates,Aggregates,,
XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.461641581,Aggregates,Aggregates,Aggregates,,
XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.763022707,Aggregates,Aggregates,Aggregates,,
XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.082106014,Aggregates,Aggregates,Aggregates,,
XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.576590792,Aggregates,Aggregates,Aggregates,,
XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.105665639,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.108114238,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.164422588,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.601268914,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.338646925,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.971822022,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.080423593,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.293975366,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.402545114,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.425224319,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.975734192,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.035288508,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.423689009,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.171469225,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.64356253,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.782739439,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.924160339,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.988654511,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.965327389,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.374618427,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.415089752,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.811322606,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.830786587,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.847926637,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.077267315,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.758530254,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.350360646,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,3.732200964,Aggregates,Aggregates,Aggregates,,
XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.667705319,Aggregates,Aggregates,Aggregates,,
XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.748146829,Aggregates,Aggregates,Aggregates,,
XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.890880348,Aggregates,Aggregates,Aggregates,,
XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.517774929,Aggregates,Aggregates,Aggregates,,
XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.424442148,Aggregates,Aggregates,Aggregates,,
XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.61871805,Aggregates,Aggregates,Aggregates,,
XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.606044701,Aggregates,Aggregates,Aggregates,,
XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.665303603,Aggregates,Aggregates,Aggregates,,
XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.689466093,Aggregates,Aggregates,Aggregates,,
XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.559415928,Aggregates,Aggregates,Aggregates,,
XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.62580357,Aggregates,Aggregates,Aggregates,,
XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.862195674,Aggregates,Aggregates,Aggregates,,
XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.630881022,Aggregates,Aggregates,Aggregates,,
XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.576853161,Aggregates,Aggregates,Aggregates,,
XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.782675381,Aggregates,Aggregates,Aggregates,,
XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.660565415,Aggregates,Aggregates,Aggregates,,
XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.552178647,Aggregates,Aggregates,Aggregates,,
