country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
1A,Arab World,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2024,86.6,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2023,84.9,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2022,82.4,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2021,78.8,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2020,73.9,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2019,67.1,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2018,62.5,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2017,57.8,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2016,53.9,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2024,86.1,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2023,84.2,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2022,81.6,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2021,77.6,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2020,72.2,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2019,64,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2018,59.1,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2017,53.9,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2016,49.6,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2024,86.8,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2023,85,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2022,82.3,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2021,78.3,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2020,72.7,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2019,64.3,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2018,59.8,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2017,54.6,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2016,50.2,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2024,90.9,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2023,89.6,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2022,87.9,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2021,86.3,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2020,83.4,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2019,80.3,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2018,78.1,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2017,74.5,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2016,72.3,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2024,85.8,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2023,84.6,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2022,82,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2021,79.1,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2020,74.5,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2019,70.3,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2018,65.8,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2017,60.6,Aggregates,Aggregates,Aggregates,,
7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2016,56.2,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2024,88.9,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2023,87.3,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2022,85.2,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2021,82.6,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2020,78.6,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2019,75.2,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2018,71.8,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2017,67,Aggregates,Aggregates,Aggregates,,
T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2016,63.3,Aggregates,Aggregates,Aggregates,,
EU,European Union,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
EU,European Union,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
EU,European Union,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
EU,European Union,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
EU,European Union,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
EU,European Union,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
EU,European Union,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
EU,European Union,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
EU,European Union,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2024,37,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2023,36.1,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2022,34.8,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2021,32.3,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2020,29.6,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2019,26.6,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2018,25,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2017,22.5,Aggregates,Aggregates,Aggregates,,
F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2016,20.4,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
XD,High income,Individuals using the Internet (% of population),2024,93,Aggregates,Aggregates,Aggregates,,
XD,High income,Individuals using the Internet (% of population),2023,91.9,Aggregates,Aggregates,Aggregates,,
XD,High income,Individuals using the Internet (% of population),2022,91,Aggregates,Aggregates,Aggregates,,
XD,High income,Individuals using the Internet (% of population),2021,90,Aggregates,Aggregates,Aggregates,,
XD,High income,Individuals using the Internet (% of population),2020,88.4,Aggregates,Aggregates,Aggregates,,
XD,High income,Individuals using the Internet (% of population),2019,87.5,Aggregates,Aggregates,Aggregates,,
XD,High income,Individuals using the Internet (% of population),2018,86.3,Aggregates,Aggregates,Aggregates,,
XD,High income,Individuals using the Internet (% of population),2017,84.2,Aggregates,Aggregates,Aggregates,,
XD,High income,Individuals using the Internet (% of population),2016,82.5,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Individuals using the Internet (% of population),2024,79.9,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Individuals using the Internet (% of population),2023,77.3,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Individuals using the Internet (% of population),2022,74.4,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Individuals using the Internet (% of population),2021,70.3,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Individuals using the Internet (% of population),2020,65.4,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Individuals using the Internet (% of population),2019,56.3,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Individuals using the Internet (% of population),2018,50.3,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Individuals using the Internet (% of population),2017,46.6,Aggregates,Aggregates,Aggregates,,
XF,IBRD only,Individuals using the Internet (% of population),2016,43.2,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Individuals using the Internet (% of population),2024,67.7,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Individuals using the Internet (% of population),2023,65.5,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Individuals using the Internet (% of population),2022,63,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Individuals using the Internet (% of population),2021,59.3,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Individuals using the Internet (% of population),2020,55.1,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Individuals using the Internet (% of population),2019,47.8,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Individuals using the Internet (% of population),2018,42.9,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Individuals using the Internet (% of population),2017,39.5,Aggregates,Aggregates,Aggregates,,
ZT,IDA & IBRD total,Individuals using the Internet (% of population),2016,36.4,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Individuals using the Internet (% of population),2024,41.2,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Individuals using the Internet (% of population),2023,38.3,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Individuals using the Internet (% of population),2022,36.5,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Individuals using the Internet (% of population),2021,32.4,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Individuals using the Internet (% of population),2020,28.7,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Individuals using the Internet (% of population),2019,26.9,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Individuals using the Internet (% of population),2018,24.1,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Individuals using the Internet (% of population),2017,22.3,Aggregates,Aggregates,Aggregates,,
XH,IDA blend,Individuals using the Internet (% of population),2016,20.6,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Individuals using the Internet (% of population),2024,33.9,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Individuals using the Internet (% of population),2023,32.5,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Individuals using the Internet (% of population),2022,30.7,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Individuals using the Internet (% of population),2021,28.4,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Individuals using the Internet (% of population),2020,26,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Individuals using the Internet (% of population),2019,22.8,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Individuals using the Internet (% of population),2018,20.9,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Individuals using the Internet (% of population),2017,17.5,Aggregates,Aggregates,Aggregates,,
XI,IDA only,Individuals using the Internet (% of population),2016,14.9,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Individuals using the Internet (% of population),2024,36.4,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Individuals using the Internet (% of population),2023,34.5,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Individuals using the Internet (% of population),2022,32.8,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Individuals using the Internet (% of population),2021,29.8,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Individuals using the Internet (% of population),2020,27,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Individuals using the Internet (% of population),2019,24.2,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Individuals using the Internet (% of population),2018,22,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Individuals using the Internet (% of population),2017,19.2,Aggregates,Aggregates,Aggregates,,
XG,IDA total,Individuals using the Internet (% of population),2016,16.9,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
V3,Late-demographic dividend,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2024,81.7,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2023,80,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2022,77.1,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2021,75.8,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2020,73.8,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2019,67.8,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2018,63.5,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2017,60.2,Aggregates,Aggregates,Aggregates,,
ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2016,57.5,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2024,81.4,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2023,79.7,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2022,76.6,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2021,75.3,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2020,73.3,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2019,67.9,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2018,62.6,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2017,59.2,Aggregates,Aggregates,Aggregates,,
XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2016,56.4,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Individuals using the Internet (% of population),2024,81.8,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Individuals using the Internet (% of population),2023,80.2,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Individuals using the Internet (% of population),2022,77.3,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Individuals using the Internet (% of population),2021,75.9,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Individuals using the Internet (% of population),2020,73.8,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Individuals using the Internet (% of population),2019,67.7,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Individuals using the Internet (% of population),2018,63.5,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Individuals using the Internet (% of population),2017,60.2,Aggregates,Aggregates,Aggregates,,
T2,Latin America & the Caribbean (IDA & IBRD countries),Individuals using the Internet (% of population),2016,57.7,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Individuals using the Internet (% of population),2024,31.4,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Individuals using the Internet (% of population),2023,29.9,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Individuals using the Internet (% of population),2022,28.2,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Individuals using the Internet (% of population),2021,26.1,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Individuals using the Internet (% of population),2020,24.1,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Individuals using the Internet (% of population),2019,21.2,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Individuals using the Internet (% of population),2018,19.5,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Individuals using the Internet (% of population),2017,16.2,Aggregates,Aggregates,Aggregates,,
XL,Least developed countries: UN classification,Individuals using the Internet (% of population),2016,13.8,Aggregates,Aggregates,Aggregates,,
XO,Low & middle income,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
XO,Low & middle income,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
XO,Low & middle income,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
XO,Low & middle income,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
XO,Low & middle income,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
XO,Low & middle income,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
XO,Low & middle income,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
XO,Low & middle income,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
XO,Low & middle income,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
XM,Low income,Individuals using the Internet (% of population),2024,22.5,Aggregates,Aggregates,Aggregates,,
XM,Low income,Individuals using the Internet (% of population),2023,22,Aggregates,Aggregates,Aggregates,,
XM,Low income,Individuals using the Internet (% of population),2022,21.2,Aggregates,Aggregates,Aggregates,,
XM,Low income,Individuals using the Internet (% of population),2021,19,Aggregates,Aggregates,Aggregates,,
XM,Low income,Individuals using the Internet (% of population),2020,17.6,Aggregates,Aggregates,Aggregates,,
XM,Low income,Individuals using the Internet (% of population),2019,16.4,Aggregates,Aggregates,Aggregates,,
